Timestamp,Latitude,Longitude,Elevation,HR,TP,Minutes,Seconds,Distance,Time_Dif,TimeDif,cumDistance
16:03:59,39.45866,-0.354136,15.2,,,0.783333333333303,47,0.002697734866848466,0,1.0,0.1356955310556028
16:04:00,39.458682,-0.354126,15.2,,,0.7999999999999545,48,0.002592562229373878,0,1.0,0.13828809328497668
16:04:01,39.458705,-0.354116,15.2,,,0.816666666666606,49,0.0026977346902223574,0,1.0,0.14098582797519904
16:04:02,39.458729,-0.354105,15.2,,,0.8333333333332575,50,0.002830843573596774,0,1.0,0.14381667154879582
16:04:03,39.458752,-0.354094,15.2,,,0.849999999999909,51,0.002726270728179435,0,1.0,0.14654294227697526
16:04:04,39.458776,-0.354084,15.2,,,0.8666666666666742,52,0.0028033718308974227,0,1.0,0.1493463141078727
16:04:05,39.4588,-0.354074,15.2,,,0.8833333333333258,53,0.0028033717389010743,0,1.0,0.15214968584677377
16:04:06,39.458824,-0.354064,15.2,,,0.8999999999999773,54,0.002803371649595449,0,1.0,0.15495305749636923
16:04:07,39.458848,-0.354055,15.2,,,0.9166666666666288,55,0.0027782823602615333,0,1.0,0.15773133985663076
16:04:08,39.458871,-0.354046,15.2,,,0.9333333333332803,56,0.002671653011483945,0,1.0,0.1604029928681147
16:04:09,39.458894,-0.354037,15.2,,,0.9499999999999318,57,0.00267165293832634,0,1.0,0.16307464580644104
16:04:10,39.458916,-0.354028,15.2,,,0.9666666666665833,58,0.0025654112745695616,0,1.0,0.1656400570810106
16:04:11,39.458939,-0.354019,15.2,,,0.9833333333332348,59,0.0026716527938610386,0,1.0,0.16831170987487162
16:04:12,39.458961,-0.35401,15.3,,,1.0,60,0.0025654111241227642,0,1.0,0.17087712099899438
16:04:13,39.458983,-0.354,15.3,,,1.0166666666666515,61,0.002592561000012701,0,1.0,0.17346968199900709
16:04:14,39.459006,-0.353991,15.3,,,1.033333333333303,62,0.0026716525780929013,0,1.0,0.1761413345771
16:04:15,39.459028,-0.353982,15.3,,,1.0499999999999545,63,0.002565410900797292,0,1.0,0.17870674547789728
16:04:16,39.45905,-0.353973,15.3,,,1.066666666666606,64,0.0025654108258990763,0,1.0,0.18127215630379637
16:04:17,39.459073,-0.353964,15.3,,,1.0833333333332575,65,0.002671652363678841,0,1.0,0.1839438086674752
16:04:18,39.459096,-0.353956,15.3,,,1.099999999999909,66,0.002648099053897768,0,1.0,0.18659190772137296
16:04:19,39.459119,-0.353948,15.3,,,1.1166666666666742,67,0.0026480989950393853,0,1.0,0.18924000671641233
16:04:20,39.459143,-0.353939,15.3,,,1.1333333333333258,68,0.0027782814482069846,0,1.0,0.19201828816461933
16:04:21,39.459167,-0.35393,15.3,,,1.1499999999999773,69,0.0027782813754740443,0,1.0,0.19479656954009336
16:04:22,39.459191,-0.353922,15.3,,,1.1666666666666288,70,0.002755639665074644,0,1.0,0.197552209205168
16:04:23,39.459215,-0.353915,15.3,,,1.1833333333332803,71,0.0027355060829000375,0,1.0,0.20028771528806805
16:04:24,39.459238,-0.353908,15.3,,,1.1999999999999318,72,0.0026271411513779652,0,1.0,0.202914856439446
16:04:25,39.459261,-0.353903,15.3,,,1.2166666666665833,73,0.0025932568026113463,0,1.0,0.20550811324205737
16:04:26,39.459285,-0.353897,15.3,,,1.2333333333332348,74,0.0027179362934061173,0,1.0,0.20822604953546348
16:04:27,39.45931,-0.353891,15.3,,,1.25,75,0.00282719450636342,0,1.0,0.2110532440418269
16:04:28,39.459336,-0.353882,15.3,,,1.2666666666666515,76,0.0029925366644097257,0,1.0,0.21404578070623664
16:04:29,39.459361,-0.353873,15.3,,,1.283333333333303,77,0.002885254815549918,0,1.0,0.21693103552178655
16:04:30,39.459386,-0.353862,15.3,,,1.2999999999999545,78,0.0029359001672194535,0,1.0,0.219866935689006
16:04:31,39.459411,-0.35385,15.3,,,1.316666666666606,79,0.0029646294165605646,0,1.0,0.22283156510556656
16:04:32,39.459436,-0.353839,15.3,,,1.3333333333332575,80,0.0029358999476784007,0,1.0,0.22576746505324496
16:04:33,39.459461,-0.353829,15.3,,,1.349999999999909,81,0.0029094209731243595,0,1.0,0.22867688602636932
16:04:34,39.459486,-0.353819,15.3,,,1.3666666666666742,82,0.002909420881460673,0,1.0,0.23158630690783
16:04:35,39.459511,-0.353811,15.3,,,1.3833333333333258,83,0.002863458907237529,0,1.0,0.23444976581506752
16:04:36,39.459536,-0.353803,15.3,,,1.3999999999999773,84,0.0028634588473836994,0,1.0,0.23731322466245122
16:04:37,39.459561,-0.353796,15.4,,,1.4166666666666288,85,0.002844088820142638,0,1.0,0.24015731348259386
16:04:38,39.459586,-0.35379,15.4,,,1.4333333333332803,86,0.0028271941349252696,0,1.0,0.24298450761751914
16:04:39,39.459612,-0.353785,15.2,,,1.4499999999999318,87,0.0029227611621539243,0,1.0,0.24590726877967306
16:04:40,39.459638,-0.353783,15.0,,,1.4666666666665833,88,0.002896162286750169,0,1.0,0.24880343106642322
16:04:41,39.459664,-0.353782,15.0,,,1.4833333333332348,89,0.002892342480831578,0,1.0,0.2516957735472548
16:04:42,39.459689,-0.353782,14.9,,,1.5,90,0.0027798731664957503,0,1.0,0.25447564671375056
16:04:43,39.459715,-0.353783,14.9,,,1.5166666666666515,91,0.0028923424803785117,0,1.0,0.25736798919412907
16:04:44,39.45974,-0.353786,14.8,,,1.533333333333303,92,0.00279177855212459,0,1.0,0.26015976774625366
16:04:45,39.459765,-0.35379,14.8,,,1.5499999999999545,93,0.0028010032995444073,0,1.0,0.26296077104579807
16:04:46,39.459791,-0.353794,14.7,,,1.566666666666606,94,0.0029113912985851997,0,1.0,0.26587216234438327
16:04:47,39.459817,-0.353799,14.6,,,1.5833333333332575,95,0.0029227609771820735,0,1.0,0.26879492332156535
16:04:48,39.459842,-0.353804,14.6,,,1.599999999999909,96,0.00281281917210822,0,1.0,0.2716077424936736
